date,product_id,product_name,category,price,discount,units_sold,revenue,store_id,region
2023-05-16,P103,Wireless Earbuds,Electronics,79906.88,20,13,831031.55,S05,North
2023-05-16,P301,Basmati Rice 5kg,Grocery,581.53,10,94,49197.44,S01,West
2023-05-16,P304,Organic Honey,Grocery,243.75,5,85,19682.81,S04,West
2023-05-16,P201,Men Casual Shirt,Fashion,995.41,0,17,16921.97,S03,East
2023-05-16,P301,Basmati Rice 5kg,Grocery,374.53,40,136,30561.65,S08,West
2023-05-16,P306,Mixed Nuts 500g,Grocery,607.75,0,66,40111.5,S07,West
2023-05-16,P302,Sunflower Oil 1L,Grocery,191.01,0,59,11269.59,S07,West
2023-05-16,P504,Lipstick Set,Beauty,496.48,15,28,11816.22,S05,East
2023-05-16,P505,Body Lotion,Beauty,2334.06,30,43,70255.21,S07,East
2023-05-17,P101,Smartphone X1,Electronics,13114.26,0,8,104914.08,S10,North
2023-05-17,P502,Hair Serum,Beauty,562.44,40,45,15185.88,S07,North
2023-05-17,P302,Sunflower Oil 1L,Grocery,649.65,5,56,34561.38,S10,East
2023-05-17,P304,Organic Honey,Grocery,62.58,30,78,3416.87,S06,East
2023-05-17,P204,Sports Shoes,Fashion,4704.28,30,35,115254.86,S03,South
2023-05-17,P302,Sunflower Oil 1L,Grocery,751.08,15,50,31920.9,S03,West
2023-05-17,P403,Wall Clock,Home,9034.7,20,20,144555.2,S05,West
2023-05-17,P102,Laptop Pro,Electronics,37590.58,30,15,394701.09,S10,North
2023-05-17,P501,Face Moisturizer,Beauty,1168.43,15,39,38733.45,S06,South
2023-05-17,P202,Women Kurti,Fashion,4500.22,40,47,126906.2,S01,North
2023-05-17,P105,Tablet Z2,Electronics,72312.71,30,9,455570.07,S08,North
2023-05-17,P301,Basmati Rice 5kg,Grocery,745.89,30,69,36026.49,S05,North
2023-05-17,P406,Air Purifier,Home,4158.35,5,14,55306.06,S10,East
2023-05-17,P204,Sports Shoes,Fashion,4962.55,20,38,150861.52,S08,South
2023-05-17,P506,Perfume 100ml,Beauty,1088.88,20,30,26133.12,S10,East
2023-05-17,P503,Sunscreen SPF50,Beauty,1404.32,5,41,54698.26,S06,North
2023-05-18,P306,Mixed Nuts 500g,Grocery,324.45,10,77,22484.38,S06,West
2023-05-18,P104,Smart TV 43,Electronics,59471.83,0,5,297359.15,S03,South
2023-05-18,P105,Tablet Z2,Electronics,48245.07,15,8,328066.48,S09,North
2023-05-18,P403,Wall Clock,Home,1836.82,10,17,28103.35,S07,North
2023-05-18,P505,Body Lotion,Beauty,904.45,40,34,18450.78,S04,East
2023-05-18,P205,Formal Blazer,Fashion,2681.44,10,39,94118.54,S06,West
2023-05-18,P303,Whole Wheat Flour,Grocery,536.03,5,94,47867.48,S01,West
2023-05-18,P202,Women Kurti,Fashion,3184.48,20,28,71332.35,S04,East
2023-05-18,P204,Sports Shoes,Fashion,557.87,10,27,13556.24,S08,West
2023-05-18,P106,Bluetooth Speaker,Electronics,63361.27,25,10,475209.52,S09,East
2023-05-18,P203,Denim Jeans,Fashion,708.16,25,52,27618.24,S08,North
2023-05-18,P504,Lipstick Set,Beauty,2265.69,0,27,61173.63,S06,West
2023-05-18,P301,Basmati Rice 5kg,Grocery,469.27,20,96,36039.94,S08,West
2023-05-18,P506,Perfume 100ml,Beauty,1072.34,5,33,33617.86,S10,North
2023-05-18,P103,Wireless Earbuds,Electronics,61703.77,10,9,499800.54,S04,East
2023-05-18,P402,Cotton Bedsheet,Home,12392.02,25,25,232350.38,S01,North
2023-05-18,P304,Organic Honey,Grocery,173.66,10,76,11878.34,S06,South
2023-05-19,P105,Tablet Z2,Electronics,33923.07,20,11,298523.02,S06,South
2023-05-19,P102,Laptop Pro,Electronics,36097.13,10,2,64974.83,S02,North
2023-05-19,P404,Wooden Bookshelf,Home,11959.92,0,19,227238.48,S08,West
2023-05-19,P402,Cotton Bedsheet,Home,6088.9,0,16,97422.4,S01,East
2023-05-19,P404,Wooden Bookshelf,Home,2722.78,0,14,38118.92,S07,West
2023-05-19,P204,Sports Shoes,Fashion,4398.04,0,29,127543.16,S06,East
2023-05-19,P102,Laptop Pro,Electronics,37686.51,0,6,226119.06,S04,East
2023-05-19,P402,Cotton Bedsheet,Home,6352.85,5,13,78457.7,S09,North
2023-05-19,P501,Face Moisturizer,Beauty,601.07,30,34,14305.47,S09,East
2023-05-19,P102,Laptop Pro,Electronics,51778.71,20,15,621344.52,S04,North
2023-05-19,P205,Formal Blazer,Fashion,947.79,10,33,28149.36,S10,West
2023-05-19,P301,Basmati Rice 5kg,Grocery,643.31,5,90,55003.0,S01,West
2023-05-19,P402,Cotton Bedsheet,Home,4922.61,10,12,53164.19,S10,South
2023-05-19,P404,Wooden Bookshelf,Home,5898.52,25,20,88477.8,S07,North
2023-05-20,P204,Sports Shoes,Fashion,2222.93,15,27,51016.24,S09,West
2023-05-20,P406,Air Purifier,Home,8005.25,10,20,144094.5,S07,South
2023-05-20,P201,Men Casual Shirt,Fashion,2487.72,20,30,59705.28,S07,West
2023-05-20,P304,Organic Honey,Grocery,217.13,15,138,25469.35,S01,West
2023-05-20,P505,Body Lotion,Beauty,2677.11,30,57,106816.69,S10,East
2023-05-20,P402,Cotton Bedsheet,Home,7044.56,10,25,158502.6,S08,East
2023-05-20,P205,Formal Blazer,Fashion,2133.8,20,44,75109.76,S02,West
2023-05-20,P103,Wireless Earbuds,Electronics,54846.98,10,14,691071.95,S08,West
2023-05-20,P206,Summer Dress,Fashion,4840.61,15,48,197496.89,S04,North
2023-05-20,P304,Organic Honey,Grocery,674.39,0,96,64741.44,S02,North
2023-05-20,P501,Face Moisturizer,Beauty,576.69,15,49,24019.14,S03,North
2023-05-20,P401,Stainless Steel Cookware,Home,3364.72,30,29,68303.82,S02,South
2023-05-20,P203,Denim Jeans,Fashion,1548.77,10,35,48786.25,S10,North
2023-05-21,P203,Denim Jeans,Fashion,973.15,40,43,25107.27,S07,West
2023-05-21,P203,Denim Jeans,Fashion,2017.48,0,33,66576.84,S05,South
2023-05-21,P105,Tablet Z2,Electronics,79430.12,40,15,714871.08,S05,East
2023-05-21,P503,Sunscreen SPF50,Beauty,1294.78,0,34,44022.52,S06,West
2023-05-21,P201,Men Casual Shirt,Fashion,4510.16,10,32,129892.61,S02,East
2023-05-21,P205,Formal Blazer,Fashion,4713.52,5,22,98512.57,S09,East
2023-05-21,P401,Stainless Steel Cookware,Home,4384.06,0,21,92065.26,S09,North
2023-05-21,P101,Smartphone X1,Electronics,42354.06,0,10,423540.6,S05,East
2023-05-21,P103,Wireless Earbuds,Electronics,78158.76,30,13,711244.72,S03,West
2023-05-21,P304,Organic Honey,Grocery,163.75,5,80,12445.0,S05,South
2023-05-21,P301,Basmati Rice 5kg,Grocery,609.4,15,114,59050.86,S09,North
2023-05-21,P406,Air Purifier,Home,13478.83,5,26,332927.1,S08,East
2023-05-21,P306,Mixed Nuts 500g,Grocery,249.92,0,72,17994.24,S09,East
2023-05-21,P405,LED Desk Lamp,Home,4356.93,15,28,103694.93,S10,North
2023-05-21,P501,Face Moisturizer,Beauty,1055.6,0,34,35890.4,S08,West
2023-05-21,P201,Men Casual Shirt,Fashion,1276.61,15,56,60766.64,S04,West
2023-05-21,P502,Hair Serum,Beauty,455.97,40,50,13679.1,S05,South
2023-05-21,P304,Organic Honey,Grocery,792.95,20,119,75488.84,S08,South
2023-05-21,P402,Cotton Bedsheet,Home,13578.52,20,25,271570.4,S01,South
2023-05-21,P106,Bluetooth Speaker,Electronics,34552.0,25,13,336882.0,S07,South
2023-05-22,P403,Wall Clock,Home,9630.76,40,18,104012.21,S07,East
2023-05-22,P301,Basmati Rice 5kg,Grocery,465.91,0,49,22829.59,S08,East
2023-05-22,P303,Whole Wheat Flour,Grocery,67.83,0,68,4612.44,S06,East
2023-05-22,P401,Stainless Steel Cookware,Home,13025.37,25,22,214918.61,S10,South
2023-05-22,P106,Bluetooth Speaker,Electronics,19972.53,5,12,227686.84,S02,East
2023-05-22,P406,Air Purifier,Home,9777.4,10,10,87996.6,S09,East
2023-05-22,P301,Basmati Rice 5kg,Grocery,92.88,10,96,8024.83,S06,North
2023-05-22,P302,Sunflower Oil 1L,Grocery,389.75,20,84,26191.2,S07,South
2023-05-22,P106,Bluetooth Speaker,Electronics,17062.1,0,6,102372.6,S03,South
2023-05-22,P106,Bluetooth Speaker,Electronics,63082.52,0,7,441577.64,S04,West
2023-05-22,P102,Laptop Pro,Electronics,53154.33,0,8,425234.64,S02,East
2023-05-22,P405,LED Desk Lamp,Home,12677.5,20,11,111562.0,S09,East
2023-05-22,P304,Organic Honey,Grocery,512.56,25,111,42670.62,S04,East
2023-05-22,P301,Basmati Rice 5kg,Grocery,61.41,0,91,5588.31,S04,North
2023-05-22,P205,Formal Blazer,Fashion,4850.29,0,23,111556.67,S08,East
2023-05-22,P404,Wooden Bookshelf,Home,1254.45,5,110,131090.02,S05,West
2023-05-22,P301,Basmati Rice 5kg,Grocery,372.71,15,97,30729.94,S08,North
2023-05-22,P302,Sunflower Oil 1L,Grocery,155.45,0,56,8705.2,S07,North
2023-05-22,P203,Denim Jeans,Fashion,4637.36,5,25,110137.3,S05,South
2023-05-22,P402,Cotton Bedsheet,Home,2855.67,0,15,42835.05,S04,East
2023-05-22,P406,Air Purifier,Home,14750.68,30,26,268462.38,S06,East
2023-05-23,P506,Perfume 100ml,Beauty,2925.04,0,36,105301.44,S08,West
2023-05-23,P105,Tablet Z2,Electronics,73641.33,30,12,618587.17,S06,South
2023-05-23,P204,Sports Shoes,Fashion,2251.1,5,27,57740.71,S02,West
2023-05-23,P305,Green Tea Pack,Grocery,385.73,5,82,30048.37,S07,North
2023-05-23,P506,Perfume 100ml,Beauty,2257.42,5,21,45035.53,S09,North
2023-05-23,P101,Smartphone X1,Electronics,54049.32,0,6,324295.92,S02,East
2023-05-23,P406,Air Purifier,Home,5127.51,0,13,66657.63,S01,South
2023-05-23,P306,Mixed Nuts 500g,Grocery,87.96,10,73,5778.97,S05,West
2023-05-23,P206,Summer Dress,Fashion,4170.18,0,19,79233.42,S07,North
2023-05-23,P306,Mixed Nuts 500g,Grocery,258.41,0,45,11628.45,S07,South
2023-05-23,P406,Air Purifier,Home,10666.5,20,18,153597.6,S10,North
2023-05-23,P305,Green Tea Pack,Grocery,286.68,0,70,20067.6,S08,West
2023-05-23,P504,Lipstick Set,Beauty,2418.18,0,23,55618.14,S04,South
2023-05-23,P405,LED Desk Lamp,Home,2748.67,5,11,28723.6,S09,East
2023-05-24,P304,Organic Honey,Grocery,488.12,5,69,31996.27,S07,South
2023-05-24,P504,Lipstick Set,Beauty,427.19,0,36,15378.84,S04,North
2023-05-24,P401,Stainless Steel Cookware,Home,3775.87,5,24,86089.84,S01,South
2023-05-24,P101,Smartphone X1,Electronics,16352.9,0,6,98117.4,S10,South
2023-05-24,P206,Summer Dress,Fashion,3236.75,0,22,71208.5,S02,South
2023-05-24,P503,Sunscreen SPF50,Beauty,1870.29,10,20,33665.22,S07,South
2023-05-24,P203,Denim Jeans,Fashion,2900.96,25,39,84853.08,S02,South
2023-05-24,P101,Smartphone X1,Electronics,12195.79,10,10,109762.11,S01,South
2023-05-24,P106,Bluetooth Speaker,Electronics,32912.02,15,11,307727.39,S07,West
2023-05-24,P104,Smart TV 43,Electronics,42740.13,30,16,478689.46,S01,North
2023-05-24,P503,Sunscreen SPF50,Beauty,1053.34,10,29,27492.17,S10,North
2023-05-24,P203,Denim Jeans,Fashion,562.04,10,23,11634.23,S05,East
2023-05-24,P503,Sunscreen SPF50,Beauty,1774.68,30,41,50933.32,S04,East
2023-05-24,P401,Stainless Steel Cookware,Home,3845.73,0,15,57685.95,S02,West
2023-05-24,P403,Wall Clock,Home,13118.73,20,16,167919.74,S09,North
2023-05-24,P105,Tablet Z2,Electronics,77133.4,10,8,555360.48,S07,East
2023-05-24,P101,Smartphone X1,Electronics,22775.79,5,9,194733.0,S10,South
2023-05-25,P405,LED Desk Lamp,Home,7921.51,30,22,121991.25,S05,South
2023-05-25,P305,Green Tea Pack,Grocery,103.43,25,99,7679.68,S04,South
2023-05-25,P504,Lipstick Set,Beauty,1719.23,0,25,42980.75,S09,West
2023-05-25,P304,Organic Honey,Grocery,134.1,15,64,7295.04,S09,East
2023-05-25,P205,Formal Blazer,Fashion,2403.16,0,17,40853.72,S09,East
2023-05-25,P505,Body Lotion,Beauty,2823.03,0,31,87513.93,S07,West
2023-05-25,P102,Laptop Pro,Electronics,46396.29,10,8,334053.29,S02,North
2023-05-25,P306,Mixed Nuts 500g,Grocery,569.38,25,97,41422.4,S07,North
2023-05-25,P305,Green Tea Pack,Grocery,439.53,5,72,30063.85,S04,East
2023-05-25,P402,Cotton Bedsheet,Home,7830.42,40,27,126852.8,S01,East
2023-05-25,P204,Sports Shoes,Fashion,2655.67,0,19,50457.73,S09,West
2023-05-26,P206,Summer Dress,Fashion,2170.11,40,30,39061.98,S09,South
2023-05-26,P503,Sunscreen SPF50,Beauty,722.65,30,31,15681.5,S07,West
2023-05-26,P402,Cotton Bedsheet,Home,4686.75,25,23,80846.44,S05,West
2023-05-26,P504,Lipstick Set,Beauty,1440.88,0,33,47549.04,S08,North
2023-05-26,P105,Tablet Z2,Electronics,49953.65,20,8,319703.36,S08,South
2023-05-26,P302,Sunflower Oil 1L,Grocery,462.27,20,72,26626.75,S07,East
2023-05-26,P204,Sports Shoes,Fashion,756.49,30,35,18534.01,S04,East
2023-05-26,P201,Men Casual Shirt,Fashion,399.33,0,30,11979.9,S08,North
2023-05-26,P102,Laptop Pro,Electronics,76337.51,0,7,534362.57,S08,West
2023-05-26,P106,Bluetooth Speaker,Electronics,28056.22,0,9,252505.98,S08,West
2023-05-26,P303,Whole Wheat Flour,Grocery,638.2,20,120,61267.2,S06,West
2023-05-26,P404,Wooden Bookshelf,Home,5177.91,30,18,65241.67,S10,North
2023-05-26,P403,Wall Clock,Home,5496.54,0,15,82448.1,S01,East
2023-05-26,P403,Wall Clock,Home,14135.35,0,15,212030.25,S05,West
2023-05-26,P403,Wall Clock,Home,6260.07,0,12,75120.84,S03,South
2023-05-26,P301,Basmati Rice 5kg,Grocery,722.97,20,102,58994.35,S01,South
2023-05-26,P505,Body Lotion,Beauty,186.83,0,21,3923.43,S07,East
2023-05-26,P101,Smartphone X1,Electronics,48413.43,25,8,290480.58,S03,East
2023-05-27,P504,Lipstick Set,Beauty,2746.35,25,46,94749.07,S05,East
2023-05-27,P401,Stainless Steel Cookware,Home,7982.68,25,23,137701.23,S07,South
2023-05-27,P405,LED Desk Lamp,Home,13356.35,5,28,355278.91,S06,West
2023-05-27,P305,Green Tea Pack,Grocery,229.44,0,113,25926.72,S08,West
2023-05-27,P201,Men Casual Shirt,Fashion,3716.69,5,31,109456.52,S05,East
2023-05-27,P204,Sports Shoes,Fashion,653.69,15,42,23336.73,S07,South
2023-05-27,P303,Whole Wheat Flour,Grocery,347.81,15,139,41093.75,S10,West
2023-05-27,P305,Green Tea Pack,Grocery,440.48,0,58,25547.84,S07,East
2023-05-27,P202,Women Kurti,Fashion,4554.94,0,39,177642.66,S04,North
2023-05-27,P404,Wooden Bookshelf,Home,11631.53,20,17,158188.81,S03,West
2023-05-27,P502,Hair Serum,Beauty,2986.54,40,64,114683.14,S02,East
2023-05-28,P402,Cotton Bedsheet,Home,8921.04,40,31,165931.34,S08,West
2023-05-28,P406,Air Purifier,Home,13135.72,10,18,212798.66,S09,East
2023-05-28,P404,Wooden Bookshelf,Home,1933.59,0,19,36738.21,S07,North
2023-05-28,P101,Smartphone X1,Electronics,44996.03,10,10,404964.27,S01,East
2023-05-28,P505,Body Lotion,Beauty,1247.8,10,43,48289.86,S07,North
2023-05-28,P202,Women Kurti,Fashion,863.15,15,40,29347.1,S02,East
2023-05-28,P506,Perfume 100ml,Beauty,748.28,30,62,32475.35,S08,South
2023-05-28,P503,Sunscreen SPF50,Beauty,631.72,30,75,33165.3,S06,West
2023-05-28,P401,Stainless Steel Cookware,Home,2103.08,40,35,44164.68,S05,South
2023-05-28,P206,Summer Dress,Fashion,4884.19,5,38,176319.26,S09,West
2023-05-28,P106,Bluetooth Speaker,Electronics,3160.52,5,19,57047.39,S01,South
2023-05-28,P506,Perfume 100ml,Beauty,2379.79,0,42,99951.18,S08,South
2023-05-28,P403,Wall Clock,Home,814.07,30,24,13676.38,S10,West
2023-05-28,P503,Sunscreen SPF50,Beauty,1321.1,15,59,66253.16,S01,West
2023-05-28,P202,Women Kurti,Fashion,4587.1,10,24,99081.36,S09,West
2023-05-28,P404,Wooden Bookshelf,Home,6119.62,10,21,115660.82,S01,East
2023-05-29,P405,LED Desk Lamp,Home,3751.84,40,31,69784.22,S08,West
2023-05-29,P103,Wireless Earbuds,Electronics,68887.44,15,10,585543.24,S04,North
2023-05-29,P201,Men Casual Shirt,Fashion,380.41,40,50,11412.3,S04,South
2023-05-29,P106,Bluetooth Speaker,Electronics,27826.66,0,7,194786.62,S10,East
2023-05-29,P503,Sunscreen SPF50,Beauty,2568.18,25,35,67414.72,S09,South
2023-05-29,P205,Formal Blazer,Fashion,2120.45,0,462,979647.9,S08,South
2023-05-29,P506,Perfume 100ml,Beauty,2226.77,30,38,59232.08,S05,South
2023-05-29,P402,Cotton Bedsheet,Home,12987.6,5,17,209749.74,S10,South
2023-05-29,P404,Wooden Bookshelf,Home,14583.42,40,16,140000.83,S05,East
2023-05-29,P102,Laptop Pro,Electronics,4381.52,30,14,42938.9,S04,West
2023-05-29,P204,Sports Shoes,Fashion,704.64,15,22,13176.77,S09,South
2023-05-30,P101,Smartphone X1,Electronics,12983.36,5,7,86339.34,S03,East
2023-05-30,P102,Laptop Pro,Electronics,34845.98,15,8,236952.66,S07,East
2023-05-30,P204,Sports Shoes,Fashion,4388.77,30,42,129029.84,S06,South
2023-05-30,P104,Smart TV 43,Electronics,48737.53,10,10,438637.77,S05,North
2023-05-30,P103,Wireless Earbuds,Electronics,25025.0,5,8,190190.0,S09,West
2023-05-30,P306,Mixed Nuts 500g,Grocery,568.23,0,60,34093.8,S05,South
2023-05-30,P103,Wireless Earbuds,Electronics,23905.01,30,10,167335.07,S05,West
2023-05-30,P206,Summer Dress,Fashion,2103.43,15,20,35758.31,S03,East
2023-05-30,P403,Wall Clock,Home,6451.55,10,20,116127.9,S07,South
2023-05-30,P401,Stainless Steel Cookware,Home,4053.42,5,15,57761.24,S06,North
2023-05-30,P402,Cotton Bedsheet,Home,3863.75,25,0,0.0,S08,West
2023-05-31,P206,Summer Dress,Fashion,2477.93,0,32,79293.76,S01,North
2023-05-31,P406,Air Purifier,Home,9432.17,30,16,105640.3,S03,East
2023-05-31,P206,Summer Dress,Fashion,2289.34,40,48,65932.99,S04,East
2023-05-31,P504,Lipstick Set,Beauty,2331.0,20,31,57808.8,S02,East
2023-05-31,P302,Sunflower Oil 1L,Grocery,59.25,0,73,4325.25,S10,South
2023-05-31,P305,Green Tea Pack,Grocery,511.93,20,83,33992.15,S08,South
2023-05-31,P103,Wireless Earbuds,Electronics,45751.3,30,11,352285.01,S09,West
2023-05-31,P403,Wall Clock,Home,7630.14,20,19,115978.13,S07,East
2023-05-31,P302,Sunflower Oil 1L,Grocery,420.97,0,46,19364.62,S09,East
2023-05-31,P101,Smartphone X1,Electronics,28483.65,25,15,320441.06,S02,West
2023-05-31,P106,Bluetooth Speaker,Electronics,55190.81,0,10,551908.1,S01,North
2023-06-01,P301,Basmati Rice 5kg,Grocery,691.25,15,82,48180.12,S10,North
2023-06-01,P401,Stainless Steel Cookware,Home,11672.45,40,16,112055.52,S03,West
2023-06-01,P403,Wall Clock,Home,8596.92,10,17,131532.88,S10,South
2023-06-01,P404,Wooden Bookshelf,Home,2658.36,0,15,39875.4,S01,North
2023-06-01,P102,Laptop Pro,Electronics,28144.92,10,11,278634.71,S08,East
2023-06-01,P104,Smart TV 43,Electronics,58376.04,5,10,554572.38,S03,South
2023-06-01,P204,Sports Shoes,Fashion,920.67,10,30,24858.09,S08,West
2023-06-01,P403,Wall Clock,Home,4089.48,40,23,56434.82,S02,West
2023-06-01,P403,Wall Clock,Home,7848.55,10,17,120082.82,S03,West
2023-06-01,P505,Body Lotion,Beauty,2782.29,25,559,1166475.08,S10,North
2023-06-01,P506,Perfume 100ml,Beauty,1253.68,0,29,36356.72,S04,North
2023-06-01,P204,Sports Shoes,Fashion,507.91,5,25,12062.86,S08,East
2023-06-01,P302,Sunflower Oil 1L,Grocery,531.81,5,60,30313.17,S05,North
2023-06-02,P301,Basmati Rice 5kg,Grocery,142.94,20,83,9491.22,S05,West
2023-06-02,P102,Laptop Pro,Electronics,32981.75,5,8,250661.3,S07,South
2023-06-02,P101,Smartphone X1,Electronics,38680.55,0,10,386805.5,S07,North
2023-06-02,P102,Laptop Pro,Electronics,58471.51,5,12,666575.21,S04,North
2023-06-02,P306,Mixed Nuts 500g,Grocery,59.77,15,81,4115.16,S05,East
2023-06-02,P203,Denim Jeans,Fashion,4804.0,20,33,126825.6,S02,North
2023-06-02,P501,Face Moisturizer,Beauty,216.17,15,38,6982.29,S07,North
2023-06-02,P202,Women Kurti,Fashion,1171.27,10,462,487014.07,S04,North
2023-06-02,P404,Wooden Bookshelf,Home,9623.11,0,16,153969.76,S05,West
2023-06-02,P106,Bluetooth Speaker,Electronics,62431.93,0,8,499455.44,S02,South
2023-06-02,P105,Tablet Z2,Electronics,43505.0,20,11,382844.0,S06,South
2023-06-02,P201,Men Casual Shirt,Fashion,3062.11,0,23,70428.53,S02,North
2023-06-02,P403,Wall Clock,Home,11912.35,30,24,200127.48,S01,West
2023-06-02,P305,Green Tea Pack,Grocery,100.3,0,54,5416.2,S08,East
2023-06-02,P404,Wooden Bookshelf,Home,10118.11,0,13,131535.43,S03,South
2023-06-02,P301,Basmati Rice 5kg,Grocery,572.51,25,71,30486.16,S02,East
2023-06-03,P206,Summer Dress,Fashion,3141.3,0,25,78532.5,S02,North
2023-06-03,P301,Basmati Rice 5kg,Grocery,120.02,5,99,11287.88,S08,East
2023-06-03,P305,Green Tea Pack,Grocery,87.89,40,134,7066.36,S04,South
2023-06-03,P201,Men Casual Shirt,Fashion,1617.97,25,31,37617.8,S09,West
2023-06-03,P204,Sports Shoes,Fashion,2509.87,40,21,31624.36,S03,East
2023-06-03,P101,Smartphone X1,Electronics,41384.54,30,24,695260.27,S02,North
2023-06-03,P506,Perfume 100ml,Beauty,2641.82,20,49,103559.34,S09,West
2023-06-03,P306,Mixed Nuts 500g,Grocery,227.53,0,84,19112.52,S06,East
2023-06-03,P104,Smart TV 43,Electronics,49008.71,20,14,548897.55,S10,East
2023-06-03,P402,Cotton Bedsheet,Home,12709.36,20,26,264354.69,S07,West
2023-06-03,P306,Mixed Nuts 500g,Grocery,532.81,10,85,40759.96,S01,North
2023-06-03,P502,Hair Serum,Beauty,1695.78,30,61,72409.81,S10,West
2023-06-03,P302,Sunflower Oil 1L,Grocery,666.28,25,98,48971.58,S07,East
2023-06-04,P403,Wall Clock,Home,11781.41,5,19,212654.45,S03,East
2023-06-04,P501,Face Moisturizer,Beauty,1368.82,0,29,39695.78,S05,East
2023-06-04,P506,Perfume 100ml,Beauty,2035.81,25,46,70235.44,S06,East
2023-06-04,P304,Organic Honey,Grocery,695.14,0,81,56306.34,S07,East
2023-06-04,P301,Basmati Rice 5kg,Grocery,745.98,10,80,53710.56,S03,North
2023-06-04,P104,Smart TV 43,Electronics,78626.08,0,9,707634.72,S02,East
2023-06-04,P505,Body Lotion,Beauty,2376.93,5,810,1829047.63,S01,North
2023-06-04,P103,Wireless Earbuds,Electronics,54884.75,40,14,461031.9,S02,East
2023-06-04,P201,Men Casual Shirt,Fashion,854.97,30,56,33514.82,S04,South
2023-06-04,P101,Smartphone X1,Electronics,6964.07,15,17,100630.81,S08,North
2023-06-04,P205,Formal Blazer,Fashion,4642.0,0,29,134618.0,S04,East
2023-06-04,P503,Sunscreen SPF50,Beauty,1697.41,20,58,78759.82,S01,East
2023-06-04,P105,Tablet Z2,Electronics,4705.52,25,15,52937.1,S05,South
2023-06-04,P206,Summer Dress,Fashion,4811.93,0,25,120298.25,S09,North
2023-06-05,P103,Wireless Earbuds,Electronics,7938.54,5,8,60332.9,S05,North
2023-06-05,P204,Sports Shoes,Fashion,1691.4,10,25,38056.5,S10,South
2023-06-05,P101,Smartphone X1,Electronics,41263.62,5,8,313603.51,S09,East
2023-06-05,P203,Denim Jeans,Fashion,3506.11,10,20,63109.98,S03,West
2023-06-05,P304,Organic Honey,Grocery,436.54,15,63,23376.72,S10,North
2023-06-05,P205,Formal Blazer,Fashion,3889.9,0,30,116697.0,S06,North
2023-06-05,P202,Women Kurti,Fashion,3672.16,5,31,108145.11,S01,South
2023-06-05,P506,Perfume 100ml,Beauty,2262.98,10,39,79430.6,S07,North
2023-06-05,P104,Smart TV 43,Electronics,45744.99,0,10,457449.9,S01,South
2023-06-05,P206,Summer Dress,Fashion,4275.25,10,21,80802.23,S09,East
2023-06-05,P405,LED Desk Lamp,Home,14858.31,5,12,169384.73,S10,East
2023-06-05,P301,Basmati Rice 5kg,Grocery,390.54,40,80,18745.92,S03,East
2023-06-05,P505,Body Lotion,Beauty,907.42,10,27,22050.31,S07,South
2023-06-05,P404,Wooden Bookshelf,Home,1895.28,0,21,39800.88,S04,West
2023-06-05,P202,Women Kurti,Fashion,4488.64,10,20,80795.52,S01,East
2023-06-05,P506,Perfume 100ml,Beauty,986.03,0,35,34511.05,S04,North
2023-06-05,P204,Sports Shoes,Fashion,3037.9,5,18,51948.09,S03,East
2023-06-06,P106,Bluetooth Speaker,Electronics,24366.99,5,9,208337.76,S04,North
2023-06-06,P302,Sunflower Oil 1L,Grocery,291.52,30,108,22038.91,S06,North
2023-06-06,P202,Women Kurti,Fashion,4220.1,0,28,118162.8,S02,West
2023-06-06,P303,Whole Wheat Flour,Grocery,731.18,20,84,49135.3,S06,East
2023-06-06,P503,Sunscreen SPF50,Beauty,2242.77,30,42,65937.44,S07,West
